Retire Before 65 Years Old,Gender,Desease,Education Level,Marital Status,Monthly Income,Employee/Employer,Dependants,Unemployment Rate,Stock Market,Credit Score,Government Bonds Return,Probabilidades de Retiro Temprano,Predicción Modelo,Probabilidad Modelo,ID_Cliente
1,0,1,5,0,23000,0,4,5.03775575,30100.5,655,7.96275,,1,0.7646096395264426,829
1,1,0,3,0,22000,0,4,5.23935845,44437.16667,650,5.881666667,,1,0.8953716275468421,830
1,1,0,4,0,17000,1,2,3.31364755,30373.83333,600,7.9825,,1,0.6580932216198271,831
1,0,0,4,0,27000,0,4,4.53300508,44425.83333,705,5.8425,,1,0.8130511791014063,832
1,1,0,3,0,20000,0,3,5.05485168,37846.16667,625,6.19875,,1,0.7914954712090707,833
1,1,0,5,0,16000,0,2,3.44487597,24066.16667,629,7.715833333,,0,0.44115792914741847,834
1,1,1,4,0,29000,1,3,5.59830462,36109.5,790,6.61,,1,0.6611744410879323,835
1,1,0,5,1,23000,0,2,4.6,44100.16667,727,6.0575,,0,0.3158782837259899,836
1,0,0,3,0,30000,0,4,5.11135844,32304.66667,621,7.193916667,,1,0.8216285788138322,837
1,1,0,5,0,40000,1,3,4.26439053,21536.0,623,8.66,,1,0.6937781537215991,838
1,1,0,4,0,26000,1,4,4.6,44100.16667,720,6.0575,,1,0.9025408132271062,839
1,0,0,3,1,37000,1,3,5.30387327,40216.83333,751,5.3995,,1,0.5484259333441195,840
1,0,0,5,1,34000,1,4,4.98618179,42063.16667,609,5.414833333,,1,0.8485528875986568,841
1,0,0,3,0,22000,0,4,4.8864339,40418.0,710,6.365083333,,1,0.8507169361083903,842
1,1,0,4,1,36000,1,3,5.14091293,40243.16667,751,6.096666667,,1,0.7446311876101206,843
1,0,0,4,1,34000,1,3,4.3801824,30573.16667,665,7.733416667,,1,0.623036251730696,844
1,1,0,4,1,15000,1,2,5.35396094,31577.33333,686,7.701083333,,1,0.6462019173889877,845
1,0,1,5,0,20000,0,3,4.78069453,36109.5,699,6.61,,0,0.3790696634725526,846
1,0,0,4,1,17000,1,2,3.46916133,19520.66667,717,8.896666667,,0,0.4442509491595983,847
1,1,0,3,0,18000,1,3,5.32080167,37332.5,750,7.508333333,,1,0.8526692171000522,848
1,1,0,3,0,28000,1,4,5.24425019,36600.0,696,7.11,,1,0.9033911843164875,849
1,0,1,3,1,20000,0,4,5.39200968,40243.16667,722,6.096666667,,1,0.8333817389888315,850
1,1,0,5,1,19000,0,2,3.52061247,30573.16667,757,7.733416667,,0,0.41517032361219125,851
1,0,0,3,1,37000,1,4,5.22030741,36600.0,673,7.11,,1,0.8576262571563898,852
1,1,0,3,0,15000,0,4,4.3,44555.83333,604,5.981666667,,1,0.9079086675018709,853
1,1,0,3,1,16000,0,3,3.4686843,14487.16667,755,8.983333333,,1,0.8555342136639995,854
1,1,0,3,0,35000,1,3,3.66114181,20563.0,766,8.315833333,,1,0.7882379445564051,855
1,1,1,3,1,27000,0,3,3.52061247,30573.16667,619,7.733416667,,1,0.7398586863489773,856
1,1,0,5,0,38000,1,3,3.41905047,12789.0,637,9.910833333,,1,0.7441326593245761,857
1,1,1,3,1,17000,0,3,3.4686843,14487.16667,689,8.983333333,,1,0.8163647107641149,858
1,0,0,3,0,20000,0,4,5.1950095,31577.33333,752,7.701083333,,1,0.8554726078536015,859
1,1,0,5,0,35000,1,4,4.58965589,41661.66667,777,6.199,,1,0.8798872955223556,860
1,1,0,3,1,23000,0,2,3.71008358,27256.0,615,7.8225,,0,0.48979633987020466,861
1,0,1,4,0,26000,1,3,4.06666964,29309.33333,748,7.521666667,,1,0.5395157171198507,862
1,1,0,5,0,40000,1,3,5.0356035,19439.0,659,8.024166667,,1,0.6594128663583808,863
1,1,1,5,0,15000,1,4,5.0356035,19439.0,726,8.024166667,,1,0.9023924386029939,864
1,1,0,5,1,15000,1,2,5.32080167,37332.5,732,7.508333333,,1,0.5851310344374755,865
1,0,0,5,1,17000,0,3,4.34354688,27256.0,627,7.8225,,1,0.6589034920394098,866
1,1,0,5,1,21000,0,3,3.58429637,13227.5,685,10.07416667,,1,0.8060247897384163,867
1,0,1,5,1,36000,1,4,4.84510369,39064.0,797,5.945,,1,0.7648281716563261,868
1,0,0,5,1,35000,1,4,4.68199486,37846.16667,792,6.19875,,1,0.8328763120984549,869
1,1,0,5,1,36000,1,4,4.78107286,39064.0,687,5.945,,1,0.8899776419277357,870
1,1,1,3,0,15000,1,4,4.75727494,40418.0,659,6.365083333,,1,0.9092599635409425,871
1,1,1,4,0,19000,0,4,5.59830462,36109.5,700,6.61,,1,0.8743241387015769,872
1,1,0,5,0,22000,0,4,4.98532915,40216.83333,657,5.3995,,1,0.8846562353162536,873
1,1,1,4,1,20000,0,4,5.36220735,35583.16667,753,6.431666667,,1,0.8815943982538377,874
1,1,0,4,0,15000,0,3,5.02379729,42063.16667,617,5.414833333,,1,0.8022314763359947,875
1,0,1,3,0,16000,1,4,4.8864339,40418.0,682,6.365083333,,1,0.8818765775265618,876
1,1,0,4,1,20000,0,2,4.75727494,40418.0,601,6.365083333,,0,0.43196382720441706,877
1,0,0,4,1,38000,1,4,5.03775575,30100.5,739,7.96275,,1,0.8392174926543403,878
1,1,0,3,1,40000,1,3,3.14890585,30115.33333,654,7.608333333,,1,0.8039108213558925,879
1,0,0,3,0,18000,0,3,3.84357001,24066.16667,734,7.715833333,,1,0.6634788610866038,880
1,1,0,3,1,19000,0,4,5.02379729,42063.16667,603,5.414833333,,1,0.9064472799223344,881
1,1,0,3,1,21000,0,4,5.36220735,35583.16667,617,6.431666667,,1,0.9038217330075948,882
1,1,0,4,1,26000,1,4,2.93965649,19520.66667,624,8.896666667,,1,0.9136496843118547,883
1,1,0,3,0,19000,0,3,3.46001951,18716.66667,758,8.200833333,,1,0.8185061931005156,884
1,0,0,5,0,40000,1,4,5.74138196,32076.33333,772,6.318333333,,1,0.7547766421318367,885
1,1,0,1,1,16000,0,3,4.90678778,44426.0,794,5.095083333,,1,0.8517305313314364,886
1,1,1,3,0,19000,0,4,2.93965649,19520.66667,688,8.896666667,,1,0.8983623873401065,887
1,1,0,3,0,17000,1,3,3.96172167,26982.33333,644,8.568333333,,1,0.8770592748076809,888
1,1,1,5,1,24000,0,4,4.29406689,44425.83333,653,5.8425,,1,0.8739603008658304,889
1,0,1,3,0,16000,1,4,5.74138196,32076.33333,693,6.318333333,,1,0.8769098414091323,890
1,1,0,5,1,26000,1,3,4.29406689,44425.83333,608,5.8425,,1,0.8282465873649287,891
1,1,1,3,1,17000,1,4,4.6,44100.16667,659,6.0575,,1,0.9112000174368174,892
1,0,0,4,1,21000,0,4,4.54175572,20563.0,658,8.315833333,,1,0.8706872490032053,893
1,1,1,5,1,18000,0,4,5.0356035,19439.0,643,8.024166667,,1,0.8884862671787787,894
1,1,1,4,1,30000,0,4,5.35522049,30100.5,681,7.96275,,1,0.8591777369035489,895
1,0,0,3,0,37000,1,4,3.46916133,19520.66667,623,8.896666667,,1,0.8669459049030713,896
1,1,1,5,0,15000,0,4,3.52061247,30573.16667,655,7.733416667,,1,0.8916221071872449,897
1,1,1,5,0,21000,0,3,4.6,44100.16667,708,6.0575,,1,0.6128157700077281,898
1,1,0,5,0,37000,1,3,4.98532915,40216.83333,722,5.3995,,1,0.6583407469701573,899
1,0,0,4,1,17000,1,4,3.59050539,12789.0,751,9.910833333,,1,0.9037326402648164,900
1,1,1,3,1,39000,1,4,5.24425019,36600.0,616,7.11,,1,0.8806372120904817,901
1,1,1,4,0,19000,0,4,4.94709939,36093.16667,651,6.358333333,,1,0.8810043027586311,902
1,1,0,3,0,19000,0,4,3.96172167,26982.33333,752,8.568333333,,1,0.9035034902949625,903
1,0,0,3,1,26000,0,4,5.39200968,40243.16667,682,6.096666667,,1,0.8488001175924774,904
1,0,1,3,0,15000,0,3,3.46916133,19520.66667,687,8.896666667,,1,0.6238328607521101,905
1,1,1,5,1,19000,0,3,2.96690257,16516.83333,787,8.589166667,,1,0.7460395355875132,906
1,1,0,5,1,20000,0,4,4.78107286,39064.0,761,5.945,,1,0.8941050114626314,907
1,0,1,5,1,33000,1,4,4.38253338,26982.33333,663,8.568333333,,1,0.8230928759745995,908
1,0,0,5,0,26000,0,4,4.72142055,22755.0,774,7.940833333,,1,0.7983050892998452,909
1,1,0,4,1,33000,1,3,5.35396094,31577.33333,648,7.701083333,,1,0.790224105525339,910
1,0,0,5,1,31000,0,4,4.87568406,44426.0,685,5.095083333,,1,0.7892175799417532,911
1,0,0,3,1,32000,0,4,4.2,43587.5,738,6.165,,1,0.8295848978310701,912
1,1,0,4,0,19000,0,3,5.35522049,30100.5,688,7.96275,,1,0.7654743538855918,913
1,1,1,3,1,15000,0,3,4.90678778,44426.0,622,5.095083333,,1,0.7953334164261028,914
1,1,0,5,1,22000,0,3,3.71008358,27256.0,794,7.8225,,1,0.7693998979649962,915
1,0,1,4,1,34000,1,3,4.04175506,21536.0,770,8.66,,0,0.49076732555878283,916
1,0,0,4,0,35000,1,4,4.8864339,40418.0,710,6.365083333,,1,0.8322728804993779,917
1,0,0,5,1,29000,1,3,5.03775575,30100.5,770,7.96275,,1,0.5952490811187457,918
1,0,0,4,1,38000,1,3,4.84510369,39064.0,690,5.945,,1,0.5253949194691395,919
1,1,0,5,0,33000,1,4,4.26439053,21536.0,780,8.66,,1,0.8897854569294726,920
1,0,1,4,1,24000,0,3,3.65529884,18716.66667,768,8.200833333,,0,0.47493035591572746,921
1,1,0,4,1,15000,0,3,4.94709939,36093.16667,629,6.358333333,,1,0.8310924368580163,922
1,1,0,5,1,16000,0,3,4.98532915,40216.83333,617,5.3995,,1,0.8045347631994655,923
1,1,1,4,1,17000,1,4,5.35522049,30100.5,612,7.96275,,1,0.9089030885651257,924
1,1,1,3,1,19000,0,4,5.4584248,32076.33333,744,6.318333333,,1,0.8904792057572215,925
1,1,1,4,1,17000,1,4,5.59830462,36109.5,639,6.61,,1,0.9071788407381629,926
1,1,0,5,0,29000,0,3,3.44487597,24066.16667,624,7.715833333,,1,0.7005146206413685,927
1,0,1,5,1,36000,1,4,4.15050313,42857.16667,619,5.604166667,,1,0.8033805184987479,928
1,0,1,3,1,39000,1,3,4.3,44555.83333,607,5.981666667,,0,0.47214485326713584,929
1,1,0,3,0,20000,0,3,5.59830462,36109.5,614,6.61,,1,0.7841687088002879,930
1,0,1,5,0,30000,0,4,3.78502178,30804.0,796,8.431666667,,1,0.7012128687688909,931
1,1,1,3,1,17000,0,4,5.05485168,37846.16667,691,6.19875,,1,0.8967490823365937,932
1,1,1,3,1,19000,0,4,4.29406689,44425.83333,635,5.8425,,1,0.8977439959011888,933
1,1,1,4,1,37000,1,3,5.23935845,44437.16667,696,5.881666667,,1,0.6425251317573765,934
1,1,1,3,1,34000,1,2,3.52061247,30573.16667,776,7.733416667,,0,0.3416455263844568,935
1,1,0,3,1,31000,0,4,3.71008358,27256.0,724,7.8225,,1,0.8945001514713012,936
1,1,0,3,1,36000,1,4,5.14091293,40243.16667,797,6.096666667,,1,0.895489834581191,937
1,0,0,3,1,16000,1,3,4.3,44555.83333,763,5.981666667,,1,0.8051056696202403,938
1,1,0,3,1,29000,1,3,5.24425019,36600.0,669,7.11,,1,0.8308440127743675,939
1,0,1,4,1,16000,1,3,4.78069453,36109.5,700,6.61,,1,0.7092523668540237,940
1,1,1,3,0,20000,0,2,4.75727494,40418.0,736,6.365083333,,0,0.2736767178849678,941
1,0,1,3,1,25000,0,4,4.3,44555.83333,724,5.981666667,,1,0.8205066416875256,942
1,1,0,5,0,29000,0,3,4.3,44555.83333,612,5.981666667,,1,0.6564647678706196,943
1,0,0,3,1,25000,0,4,4.98618179,42063.16667,654,5.414833333,,1,0.8578472415581841,944
1,0,0,4,1,26000,1,3,4.69723033,41661.66667,708,6.199,,1,0.6891107447252597,945
1,1,0,3,1,18000,1,3,4.98532915,40216.83333,726,5.3995,,1,0.8696187269385496,946
1,0,1,3,0,19000,0,3,4.83260494,41912.16667,670,5.567416667,,0,0.48465662579933216,947
1,0,0,5,1,20000,0,3,4.82778981,41229.83333,620,5.91,,1,0.5842944317980616,948
1,0,0,3,1,21000,0,4,4.87568406,44426.0,750,5.095083333,,1,0.8650975070756833,949
1,1,0,4,0,17000,1,4,4.94709939,36093.16667,701,6.358333333,,1,0.9110210432961705,950
1,1,0,3,1,17000,0,3,5.36220735,35583.16667,632,6.431666667,,1,0.8316531506250852,951
1,0,0,5,1,37000,1,3,4.69723033,41661.66667,734,6.199,,0,0.4833354246587843,952
1,0,1,3,0,34000,1,3,4.87568406,44426.0,640,5.095083333,,0,0.4448856408485262,953
1,1,1,4,1,34000,1,3,4.3,44555.83333,744,5.981666667,,1,0.6980707486932998,954
1,1,1,5,1,22000,0,4,3.58429637,13227.5,730,10.07416667,,1,0.8865721422920806,955
1,1,1,4,0,15000,0,4,4.29406689,44425.83333,720,5.8425,,1,0.8888930622111262,956
1,0,1,3,0,16000,1,3,4.53300508,44425.83333,749,5.8425,,1,0.6844824273716924,957
1,1,0,3,1,25000,0,3,5.14091293,40243.16667,747,6.096666667,,1,0.7640915928209382,958
1,1,0,5,0,27000,1,4,5.35522049,30100.5,644,7.96275,,1,0.8982362941933636,959
1,1,1,5,1,37000,1,4,5.32080167,37332.5,788,7.508333333,,1,0.8566205952015052,960
1,1,0,5,1,38000,1,3,3.76339417,29309.33333,776,7.521666667,,1,0.7345399846711462,961
1,1,1,5,1,36000,1,3,5.0356035,19439.0,707,8.024166667,,1,0.6441345661088145,962
1,1,0,4,0,37000,1,3,5.36220735,35583.16667,780,6.431666667,,1,0.6782578889297782,963
1,0,0,5,0,15000,0,4,5.11135844,32304.66667,662,7.193916667,,1,0.8570152494787403,964
1,1,0,4,0,25000,0,4,2.96690257,16516.83333,749,8.589166667,,1,0.8955969359418827,965
1,1,0,3,0,16000,1,4,5.36220735,35583.16667,786,6.431666667,,1,0.9120510371337525,966
1,1,1,3,1,17000,0,4,4.75727494,40418.0,664,6.365083333,,1,0.898543698543961,967
1,0,1,3,0,19000,0,4,3.84357001,24066.16667,673,7.715833333,,1,0.847576573395902,968
1,1,0,3,0,25000,0,2,4.58965589,41661.66667,655,6.199,,0,0.33702933453800804,969
1,0,1,3,0,34000,1,4,4.3801824,30573.16667,793,7.733416667,,1,0.8113356988902866,970
1,1,0,4,1,40000,1,4,3.46001951,18716.66667,607,8.200833333,,1,0.8996873922982044,971
1,1,0,4,1,18000,0,3,3.76339417,29309.33333,665,7.521666667,,1,0.8317443233024278,972
1,1,0,4,0,40000,1,4,4.88226702,41912.16667,775,5.567416667,,1,0.8728182624435467,973
1,1,0,3,0,26000,1,3,5.35396094,31577.33333,794,7.701083333,,1,0.8096590194333425,974
1,0,1,5,1,18000,0,4,4.38253338,26982.33333,771,8.568333333,,1,0.8267740977777669,975
1,1,1,4,1,18000,0,2,3.41905047,12789.0,679,9.910833333,,0,0.4026562575080504,976
1,1,0,3,0,21000,0,4,2.96690257,16516.83333,631,8.589166667,,1,0.9072809840129332,977
1,1,1,5,1,28000,1,3,5.36220735,35583.16667,675,6.431666667,,1,0.7198691386062186,978
1,1,0,5,0,35000,1,4,5.35522049,30100.5,710,7.96275,,1,0.8810855323739881,979
1,0,1,5,1,19000,0,4,5.03775575,30100.5,610,7.96275,,1,0.8277167305484668,980
1,1,0,3,1,18000,0,3,2.96690257,16516.83333,630,8.589166667,,1,0.8614011430618269,981
1,1,0,4,1,19000,0,3,5.19011599,32304.66667,672,7.193916667,,1,0.8015069344044456,982
1,1,0,5,1,22000,0,4,5.35522049,30100.5,617,7.96275,,1,0.8949217940595527,983
1,0,0,5,1,25000,0,3,4.32400469,14487.16667,722,8.983333333,,1,0.5352101058083429,984
1,0,1,4,0,17000,0,4,3.38752413,16516.83333,674,8.589166667,,1,0.8502457095530623,985
1,0,0,3,1,18000,0,3,3.84357001,24066.16667,684,7.715833333,,1,0.7248919933969237,986
1,1,1,2,0,19000,0,3,5.35396094,31577.33333,635,7.701083333,,1,0.7547824126956492,987
1,1,1,2,0,15000,0,2,4.6,44100.16667,678,6.0575,,0,0.38959445681483995,988
1,1,0,3,0,17000,0,3,5.02379729,42063.16667,626,5.414833333,,1,0.8089245796626366,989
1,1,0,3,0,32000,0,4,5.23935845,44437.16667,774,5.881666667,,1,0.8672712359124413,990
1,1,1,5,0,18000,1,3,3.22742853,30804.0,766,8.431666667,,1,0.8060823827750954,991
1,1,0,5,1,32000,0,3,5.32080167,37332.5,618,7.508333333,,1,0.648861989237096,992
1,1,1,4,0,36000,1,4,4.6,44100.16667,682,6.0575,,1,0.8671353230895393,993
1,0,0,5,0,21000,0,4,6.74115103,27335.5,630,8.079916667,,1,0.8135167290211502,994
1,1,0,4,1,19000,0,2,5.05485168,37846.16667,672,6.19875,,0,0.41543691891937135,995
1,1,1,5,0,27000,1,4,5.05485168,37846.16667,758,6.19875,,1,0.8768442414700887,996
1,1,0,5,1,20000,0,2,4.90678778,44426.0,683,5.095083333,,0,0.35026004168227726,997
1,1,1,4,1,21000,0,3,3.52061247,30573.16667,709,7.733416667,,1,0.7488538419844109,998
1,0,0,3,0,25000,0,3,3.38752413,16516.83333,619,8.589166667,,1,0.6272770376149542,999
1,1,1,3,1,16000,1,4,5.36220735,35583.16667,751,6.431666667,,1,0.9094168667063144,1000
1,1,1,4,1,28000,0,4,4.28381716,42857.16667,622,5.604166667,,1,0.8736588250035604,1001
1,1,1,3,0,19000,0,3,5.05485168,37846.16667,687,6.19875,,1,0.7125652452291977,1002
1,1,0,4,0,36000,1,3,3.44487597,24066.16667,620,7.715833333,,1,0.7802486003378566,1003
1,0,0,4,0,17000,1,3,4.8864339,40418.0,703,6.365083333,,1,0.7357700467924959,1004
1,1,1,3,1,15000,1,3,5.05485168,37846.16667,718,6.19875,,1,0.8515430248989923,1005
1,1,1,4,1,22000,0,4,5.14091293,40243.16667,682,6.096666667,,1,0.8808187882604996,1006
1,1,1,3,0,18000,0,4,4.6,44100.16667,743,6.0575,,1,0.8869762516630884,1007
1,1,0,5,1,17000,1,3,2.96690257,16516.83333,641,8.589166667,,1,0.8800606409296511,1008
1,1,1,5,0,37000,1,3,5.05485168,37846.16667,609,6.19875,,1,0.5747374746986681,1009
1,1,0,4,1,20000,0,3,5.02379729,42063.16667,694,5.414833333,,1,0.7868550852104487,1010
1,1,0,4,0,27000,1,4,5.34449117,22755.0,791,7.940833333,,1,0.8991565053573166,1011
1,1,1,4,1,40000,1,4,3.41905047,12789.0,709,9.910833333,,1,0.8826811460283234,1012
1,1,0,5,0,23000,0,3,5.23935845,44437.16667,624,5.881666667,,1,0.6956748003961261,1013
1,1,0,3,1,16000,1,4,4.92918489,41229.83333,678,5.91,,1,0.916203144209298,1014
1,0,0,3,1,40000,1,4,4.69723033,41661.66667,647,6.199,,1,0.8513657741989044,1015
1,1,0,4,1,40000,1,4,4.26439053,21536.0,641,8.66,,1,0.8956027110971392,1016
1,0,0,4,1,21000,0,4,5.74138196,32076.33333,660,6.318333333,,1,0.8559470498088371,1017
1,1,1,5,1,33000,1,3,5.19011599,32304.66667,673,7.193916667,,1,0.6734648555170675,1018
1,0,0,3,0,15000,0,3,4.15050313,42857.16667,690,5.604166667,,1,0.6806681697260976,1019
1,1,1,3,0,20000,0,3,3.46001951,18716.66667,668,8.200833333,,1,0.7633969396349102,1020
1,0,0,4,1,19000,0,4,3.63669268,30115.33333,727,7.608333333,,1,0.8768721020279472,1021
1,1,0,3,1,20000,0,3,4.29406689,44425.83333,717,5.8425,,1,0.8177224875674519,1022
1,1,0,3,1,17000,1,2,4.75727494,40418.0,671,6.365083333,,1,0.6740699922798117,1023
1,1,0,5,1,23000,0,4,5.59830462,36109.5,666,6.61,,1,0.889029737461316,1024
1,1,0,3,1,19000,0,2,3.4686843,14487.16667,691,8.983333333,,1,0.5521932243317799,1025
1,0,0,5,1,15000,1,4,3.59050539,12789.0,667,9.910833333,,1,0.9042685174288164,1026
1,1,1,3,0,19000,0,4,4.88226702,41912.16667,743,5.567416667,,1,0.8832098520966721,1027
1,1,0,5,0,40000,1,4,5.05485168,37846.16667,746,6.19875,,1,0.8647533215317983,1028
1,1,0,3,1,27000,0,4,3.41905047,12789.0,719,9.910833333,,1,0.9031219116306473,1029
1,0,0,4,1,31000,0,3,4.3801824,30573.16667,728,7.733416667,,0,0.47017044231027433,1030
1,1,1,5,0,19000,0,4,5.35396094,31577.33333,642,7.701083333,,1,0.8720564030753137,1031
1,1,0,3,1,21000,0,4,5.77682986,27335.5,639,8.079916667,,1,0.9031531084654876,1032
1,1,0,3,1,26000,1,3,4.88226702,41912.16667,716,5.567416667,,1,0.8416445211604197,1033
1,1,1,4,1,17000,0,4,4.28381716,42857.16667,749,5.604166667,,1,0.8922213388236955,1034
1,1,0,4,0,19000,0,4,5.59830462,36109.5,702,6.61,,1,0.8928488539140894,1035
1,0,0,5,1,31000,1,4,4.53300508,44425.83333,780,5.8425,,1,0.8515111246066517,1036
1,1,0,4,1,18000,1,4,5.0356035,19439.0,702,8.024166667,,1,0.9140128495607251,1037
1,0,0,4,1,16000,1,3,5.1950095,31577.33333,781,7.701083333,,1,0.7705439407025442,1038
1,1,1,3,1,39000,1,4,4.58965589,41661.66667,777,6.199,,1,0.8753934950504383,1039
1,0,0,4,1,29000,0,4,4.72142055,22755.0,698,7.940833333,,1,0.8341233893578033,1040
1,0,0,4,1,21000,0,3,4.6,44100.16667,656,6.0575,,1,0.6122809132125514,1041
1,1,1,3,0,15000,0,3,2.96690257,16516.83333,626,8.589166667,,1,0.8163893012596419,1042
1,1,0,5,0,24000,0,3,4.78107286,39064.0,764,5.945,,1,0.6681805737789803,1043
1,0,0,4,0,22000,0,4,4.82778981,41229.83333,697,5.91,,1,0.8376760983457077,1044
1,1,0,4,1,17000,0,4,5.14091293,40243.16667,605,6.096666667,,1,0.9051714982909598,1045
1,1,0,5,0,20000,0,4,4.3,44555.83333,738,5.981666667,,1,0.8889310118875923,1046
1,0,0,3,0,38000,1,4,3.38752413,16516.83333,638,8.589166667,,1,0.8636812550385414,1047
1,0,1,5,1,15000,0,3,3.38752413,16516.83333,640,8.589166667,,1,0.6124937617725227,1048
1,0,1,3,1,17000,1,4,3.59050539,12789.0,654,9.910833333,,1,0.8995659216278381,1049
1,1,0,5,1,19000,0,3,3.14890585,30115.33333,782,7.608333333,,1,0.802813333813961,1050
1,1,0,3,0,35000,1,4,5.32080167,37332.5,622,7.508333333,,1,0.8959402139917793,1051
1,1,0,5,1,21000,0,4,5.4584248,32076.33333,765,6.318333333,,1,0.8899631117402522,1052
1,1,0,2,1,17000,0,3,3.96172167,26982.33333,641,8.568333333,,1,0.8640209014530805,1053
1,1,0,3,0,15000,0,3,3.22742853,30804.0,661,8.431666667,,1,0.8480428530264773,1054
1,0,0,3,1,40000,1,3,4.86656602,37332.5,749,7.508333333,,1,0.5334117874931368,1055
1,1,1,4,1,17000,0,3,4.88226702,41912.16667,783,5.567416667,,1,0.7256415477250903,1056
1,1,1,5,1,16000,0,3,3.71008358,27256.0,712,7.8225,,1,0.7616087343678317,1057
1,1,0,3,1,20000,0,3,5.23935845,44437.16667,667,5.881666667,,1,0.8087921797876021,1058
1,0,1,5,0,38000,1,3,4.06666964,29309.33333,622,7.521666667,,0,0.35541076760275786,1059
1,1,1,3,1,18000,0,4,3.96172167,26982.33333,609,8.568333333,,1,0.9031468915892308,1060
1,0,0,5,0,22000,0,4,4.06666964,29309.33333,609,7.521666667,,1,0.8454779556509888,1061
1,1,1,5,1,17000,1,3,3.71008358,27256.0,641,7.8225,,1,0.8420498427893165,1062
1,1,0,5,0,28000,0,3,3.58429637,13227.5,730,10.07416667,,1,0.6981572224620249,1063
1,1,1,3,1,27000,1,4,4.26439053,21536.0,621,8.66,,1,0.9057540957780639,1064
1,0,1,5,0,33000,1,3,3.70537487,30373.83333,764,7.9825,,0,0.39837783710189806,1065
1,1,1,4,0,15000,0,3,2.93965649,19520.66667,701,8.896666667,,1,0.7847157254287153,1066
1,1,1,4,0,17000,1,3,3.14890585,30115.33333,791,7.608333333,,1,0.8277395050984775,1067
1,0,0,3,1,30000,1,3,5.22030741,36600.0,709,7.11,,1,0.6695697669188143,1068
1,1,0,5,1,33000,1,3,4.98532915,40216.83333,682,5.3995,,1,0.7572559039631901,1069
1,1,1,4,0,16000,1,4,4.58965589,41661.66667,761,6.199,,1,0.9034524803423759,1070
1,0,1,5,1,22000,0,4,4.68199486,37846.16667,758,6.19875,,1,0.7902535597695063,1071
1,1,1,3,1,33000,0,4,5.4584248,32076.33333,617,6.318333333,,1,0.8614091488941991,1072
1,1,0,5,1,35000,1,4,2.93965649,19520.66667,631,8.896666667,,1,0.9032000292525292,1073
1,0,0,3,1,25000,0,4,4.8864339,40418.0,706,6.365083333,,1,0.8563310803106349,1074
1,1,1,4,1,35000,1,3,3.44487597,24066.16667,766,7.715833333,,1,0.7247559589674183,1075
1,0,1,4,1,20000,0,4,5.83158683,35583.16667,776,6.431666667,,1,0.8040702154844863,1076
1,1,0,3,0,15000,0,2,5.24425019,36600.0,664,7.11,,0,0.4573811317832571,1077
1,1,1,3,1,40000,1,2,4.88226702,41912.16667,712,5.567416667,,0,0.23899637446131577,1078
1,1,0,5,1,15000,0,4,5.23935845,44437.16667,612,5.881666667,,1,0.9030649169999545,1079
1,1,0,5,1,36000,1,4,5.59830462,36109.5,753,6.61,,1,0.8836200821523084,1080
1,1,1,3,0,15000,1,4,2.96690257,16516.83333,735,8.589166667,,1,0.9130369408403798,1081
1,1,1,4,1,17000,1,4,5.05485168,37846.16667,600,6.19875,,1,0.9089690825202127,1082
1,1,0,4,1,37000,1,2,3.4686843,14487.16667,724,8.983333333,,0,0.4068861194753689,1083
1,0,0,4,0,19000,0,3,4.82778981,41229.83333,709,5.91,,1,0.555688958467035,1084
1,1,1,2,0,17000,1,4,4.75727494,40418.0,609,6.365083333,,1,0.9110110863050556,1085
1,0,0,4,1,22000,0,4,3.63669268,30115.33333,622,7.608333333,,1,0.8745780398250815,1086
1,1,0,4,0,36000,1,4,5.02379729,42063.16667,752,5.414833333,,1,0.8829522195631588,1087
1,1,1,5,1,18000,0,3,3.44487597,24066.16667,777,7.715833333,,1,0.738978137686702,1088
1,0,0,5,1,32000,0,4,4.53300508,44425.83333,613,5.8425,,1,0.8003879433569493,1089
1,1,1,5,0,32000,0,4,3.31364755,30373.83333,769,7.9825,,1,0.8339828026119513,1090
1,1,1,4,1,23000,0,4,5.02379729,42063.16667,639,5.414833333,,1,0.8805252354499812,1091
1,1,1,3,0,16000,1,2,4.90678778,44426.0,645,5.095083333,,0,0.49925436016650127,1092
1,1,1,4,1,19000,0,3,5.19011599,32304.66667,669,7.193916667,,1,0.7309072105786327,1093
1,0,0,5,1,36000,1,4,4.32400469,14487.16667,632,8.983333333,,1,0.8559707351753781,1094
1,1,0,4,1,27000,1,4,3.22742853,30804.0,690,8.431666667,,1,0.9110686332292923,1095
1,1,0,3,1,29000,0,3,4.92918489,41229.83333,734,5.91,,1,0.7338552109157429,1096
1,0,1,4,0,18000,0,4,4.94922646,19439.0,752,8.024166667,,1,0.8154324555885962,1097
1,1,0,3,0,16000,1,3,5.36220735,35583.16667,719,6.431666667,,1,0.8610911599242833,1098
1,1,1,3,1,18000,0,4,4.78107286,39064.0,761,5.945,,1,0.893865104793439,1099
1,0,0,5,1,35000,1,4,3.63669268,30115.33333,647,7.608333333,,1,0.8604339355619648,1100
1,1,1,3,1,25000,0,4,5.35396094,31577.33333,725,7.701083333,,1,0.8802160073932255,1101
1,1,0,4,0,27000,1,4,3.22742853,30804.0,652,8.431666667,,1,0.9081544358094493,1102
1,0,0,4,1,25000,0,4,4.6,44100.16667,677,6.0575,,1,0.8477758577824239,1103
